ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
0PL8HXU,2010-12-24,2011-03-25,Male,41,2010-12-24,1,JEEP,Grey,TOYOTA,,,Car Classic,0
0POUGIK,2010-09-23,2011-09-22,Male,30,2010-09-23,1,,,,,,CarSafe,0
0PU7TU9,2010-09-18,2011-03-29,Male,120,2010-09-18,2,Bus,,TOYOTA,Victoria Island,Lagos,CVTP,0
0PV6CEI,2010-01-29,2011-01-28,Female,61,2010-01-29,1,JEEP,Black,Ford,,,Car Classic,1
0PWTND7,2010-04-17,2011-04-16,,120,2010-04-17,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0
0Q2HBJK,2010-08-30,2011-08-29,Male,41,2010-08-30,1,,,,,,CarSafe,0
0QEKD0C,2010-06-06,2011-06-05,Male,42,2010-06-06,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
0QL0WDA,2010-01-02,2012-01-01,Male,51,2010-01-02,2,,,,,,Motor Cycle,0
0QMIC3O,2010-03-21,2011-03-20,Male,63,2010-03-21,1,Saloon,,TOYOTA,,,CarSafe,0
0QUKJER,2010-07-05,2010-12-31,,120,2010-07-05,4,,,Lexus,Victoria Island,Lagos,Muuve,1
0QW3W1U,2010-12-13,2011-12-12,Male,49,2010-12-13,1,Saloon,Black,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0
0R1RIW0,2010-06-18,2011-06-13,Male,52,2010-06-18,1,Saloon,Blue,TOYOTA,ISHERI,Benue,Car Classic,0
0R8HDFR,2010-02-22,2011-02-21,Male,45,2010-02-22,2,Saloon,Green,TOYOTA,Festac,Benue,Car Classic,0
0RB8SME,2010-09-30,2011-09-29,Male,43,2010-09-30,3,,,Nissan,Lagos Island,Lagos,Car Plus,0
0RBLV4O,2010-09-13,2011-08-05,Male,44,2010-09-13,1,,,Ford,Eti-Osa,Eti-Osa,Customized Motor,0
0RD9CCE,2010-11-21,2011-11-20,Male,39,2010-11-21,1,Saloon,,TOYOTA,,,CarSafe,0
0RGWQ7R,2010-02-05,2011-02-04,Male,40,2010-02-05,3,,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
0RMQHQW,2010-08-30,2011-08-29,Male,47,2010-08-30,1,,,,,,CarSafe,0
0RP78NL,2010-05-13,2011-04-10,Female,60,2010-05-13,1,Saloon,As Attached,TOYOTA,IbadanCentral,Benue,Car Classic,0
0RXRAUL,2010-11-28,2011-11-27,Female,56,2010-11-28,1,,,,,,CarSafe,0
0RYVUR0,2010-11-28,2011-03-09,Male,34,2010-11-28,1,,,,Ipaja,Lagos,Car Classic,0
0S4XOMP,2010-11-25,2011-11-24,Male,46,2010-11-25,1,JEEP,,TOYOTA,,,Car Classic,0
0SAC9AZ,2010-12-12,2011-12-01,Male,39,2010-12-12,1,Saloon,Blue,TOYOTA,,,Car Classic,0
0SG1R6L,2010-02-15,2011-02-14,Male,40,2010-02-15,1,Saloon,,Honda,,,CarSafe,0
0SGM7DM,2010-07-05,2011-07-04,Male,40,2010-07-05,1,Saloon,,Honda,,,CarSafe,0
0SGPQUY,2010-09-16,2011-09-15,Male,72,2010-09-16,2,,,,Abuja Municipal,Abuja-Municipal,CarSafe,0
0SIGHU6,2010-09-17,2011-09-16,Male,50,2010-09-17,2,,,,Ikeja,Lagos,Car Classic,0
0SNXCJ2,2010-08-22,2011-08-21,Female,28,2010-08-22,1,,,,,,Car Classic,1
0SR1AZV,2010-01-18,2011-01-17,Male,40,2010-01-18,1,Saloon,,Ford,,,CarSafe,0
0SSFMYL,2010-07-24,2011-07-23,Male,61,2010-07-24,1,Mini Bus,Wine,TOYOTA,,,Car Classic,1
0STS32D,2010-10-29,2011-10-28,Male,67,2010-10-29,1,JEEP,Red,Kia,Zaria ,Kaduna,Car Classic,0
0T0PQNR,2010-12-05,2011-12-04,Female,40,2010-12-05,4,Saloon,Black,Honda,Victoria Island,Lagos,Customized Motor,0
0T7ERJ9,2010-04-02,2011-04-01,Female,36,2010-04-02,2,Saloon,,Honda,,,CarSafe,0
0TB0K22,2010-11-06,2011-06-26,Male,36,2010-11-06,1,Saloon,As Attached,TOYOTA,,,Car Classic,1
0TCB8GJ,2010-10-11,2011-10-10,Female,41,2010-10-11,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
0TII4PQ,2010-12-30,2011-03-29,Male,30,2010-12-30,1,Saloon,Black,Kia,,,Car Classic,0
0TO9PYJ,2010-08-29,2010-12-31,Entity,20,2010-08-29,3,,,,Lagos,Lagos,Muuve,1
0TUBHL1,2010-01-17,2011-01-16,Male,52,2010-01-17,1,Saloon,,TOYOTA,,,CarSafe,0
0TXAW5G,2010-09-10,2011-09-09,,31,2010-09-10,1,Saloon,Silver,TOYOTA,Victoria Island,Lagos,Car Plus,0
0U0OJ4R,2010-12-24,2011-12-23,Male,40,2010-12-24,1,,,,,,CarSafe,0
0U2TXZ7,2010-01-03,2011-01-02,Male,30,2010-01-03,1,Saloon,,Lexus,Esan West,Esan-West,Car Plus,1
0U3WLAG,2010-10-25,2011-10-24,Male,27,2010-10-25,1,,,,,,CarSafe,0
0U4LNUQ,2010-10-30,2011-10-29,Male,49,2010-10-30,1,Saloon,,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0
0U6YWUD,2010-05-28,2011-05-27,Male,61,2010-05-28,2,Saloon,As Attached,Kia,Surulere,Lagos,Car Classic,0
0U7TIAH,2010-09-03,2011-09-02,Male,40,2010-09-03,1,,,,,,CarSafe,0
0UA461R,2010-12-20,2011-12-19,Male,34,2010-12-20,1,,,,,,CarSafe,0
0UFGFKF,2010-11-06,2011-02-03,Male,45,2010-11-06,1,,,,Lagos Island,Lagos,Car Classic,0
0UGDAB5,2010-01-31,2011-01-30,Male,43,2010-01-31,3,,Black,Honda,,,Customized Motor,0
0UM7DYC,2010-06-28,2011-03-26,Male,52,2010-06-28,1,JEEP,Black,Lexus,Lagos Island,Lagos,Car Classic,0
0UM86EF,2010-06-26,2011-06-24,Female,64,2010-06-26,3,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Plus,0
0UMJ7FD,2010-09-08,2011-09-06,Male,42,2010-09-08,1,,,,,,Car Classic,0
0UNI23V,2010-10-10,2011-08-09,Male,40,2010-10-10,1,Saloon,,Honda,Oluyole,Benue,Car Classic,0
0UU93OQ,2010-12-09,2011-12-08,Male,48,2010-12-09,1,,,,Lagos,Lagos,CVTP,0
0UVUQ0H,2010-05-23,2011-05-22,Male,49,2010-05-23,3,JEEP,Black,Lexus,Lekki,Lagos,Car Classic,0
0UY25Z6,2010-05-16,2011-05-15,Female,34,2010-05-16,1,Saloon,,TOYOTA,,,CarSafe,0
0V08GID,2010-11-08,2011-02-06,Male,32,2010-11-08,4,Saloon,Red,TOYOTA,,,Car Classic,1
0V42RVF,2010-05-28,2011-05-27,Female,39,2010-05-28,1,Mini Bus,,TOYOTA,,,Car Classic,1
0V54ZUS,2010-11-20,2011-11-19,Male,56,2010-11-20,1,,,,,,CarSafe,0
0VFMRPN,2010-01-29,2011-01-28,Male,32,2010-01-29,1,Saloon,Gold,Mercedes,,,Car Classic,1
0VGE0AX,2010-07-08,2011-07-07,Male,49,2010-07-08,1,,As Attached,BMW,Victoria Island,Lagos,Car Classic,0
0VI206Q,2010-01-25,2011-01-24,Male,29,2010-01-25,2,Saloon,,Hyundai,,,CarSafe,0
0VLC38E,2010-01-14,2011-01-13,Male,40,2010-01-14,1,Saloon,,Mercedes,Bwari,Benue,Car Classic,0
0VVGXYQ,2010-08-15,2011-08-14,Female,40,2010-08-15,1,,,TOYOTA,Obafemi-Owode,Obafemi-Owode,Car Classic,0
0VWCD6Q,2010-05-07,2011-05-06,Male,50,2010-05-07,1,Saloon,,Ford,Ikeja,Lagos,CarSafe,0
0W3PCWB,2010-11-02,2011-11-01,Female,44,2010-11-02,1,JEEP,White,TOYOTA,Victoria Island,Lagos,Car Classic,0
0W87WW9,2010-02-11,2011-02-10,Male,35,2010-02-11,1,Saloon,Silver,TOYOTA,Abeokuta,Ogun,Car Classic,1
0WEHW04,2010-09-06,2011-09-05,Male,42,2010-09-06,1,,,,,,Car Classic,0
0WS77PQ,2010-03-06,2011-03-05,Male,49,2010-03-06,1,Saloon,,TOYOTA,,,CarSafe,0
0WXKWJL,2010-05-17,2011-05-16,Male,46,2010-05-17,1,Saloon,Silver,TOYOTA,,,Car Classic,0
0WXLOPZ,2010-05-27,2011-05-26,Female,12,2010-05-27,3,,Green,TOYOTA,Lekki,Lagos,CVTP,0
0X7JTGO,2010-11-04,2011-03-15,Male,46,2010-11-04,4,Saloon,Black,Mercedes,Victoria Island,Lagos,Customized Motor,0
0X9FT1B,2010-08-02,2011-01-23,Female,41,2010-08-02,1,Saloon,Black,TOYOTA,LGA,,Car Classic,0
0XFNED2,2010-11-25,2011-11-24,Male,40,2010-11-25,1,,,,,,CarSafe,0
0XM5BHW,2010-09-10,2011-09-09,Male,40,2010-09-10,1,,,,,,CarSafe,0
0XX3E3J,2010-04-10,2011-04-09,Male,1,2010-04-10,1,Saloon,,Mitsubishi,,,CarSafe,0
0Y7FRB6,2010-05-22,2011-05-21,Female,34,2010-05-22,1,JEEP,,Mercedes,Lagos,Lagos,Customized Motor,0
0Y7RLXD,2010-11-05,2011-11-04,Male,35,2010-11-05,1,JEEP,,TOYOTA,,,CarSafe,0
0Y8AKVQ,2010-05-04,2011-05-03,Female,45,2010-05-04,1,JEEP,Grey,Lexus,,,Car Classic,1
0YNY8IT,2010-01-14,2011-01-13,Entity,40,2010-01-14,4,Saloon,Black,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
0YVNPAI,2010-01-01,2010-12-31,Joint Gender,44,2010-01-01,1,Saloon,,Honda,Ikeja,Lagos,Car Classic,0
0Z2H7L4,2010-08-08,2011-03-16,Male,45,2010-08-08,4,JEEP,,TOYOTA,Orile-Iganmu,Orile-Iganmu,Car Classic,0
0Z8HNUO,2010-01-06,2011-01-05,Female,52,2010-01-06,1,Saloon,,TOYOTA,,,Car Classic,0
0ZD8TH2,2010-04-25,2011-04-24,Male,36,2010-04-25,2,Saloon,Black,BMW,,,Car Plus,0
0ZJ157M,2010-03-12,2011-03-11,Female,49,2010-03-12,1,,,Ford,Eti-Osa,Eti-Osa,Car Classic,1
0ZLSZ8B,2010-09-03,2011-03-05,Female,47,2010-09-03,1,,,,,,Car Classic,0
106PTHM,2010-08-27,2011-08-26,Male,43,2010-08-27,1,,,,Egbeda,Benue,Car Classic,0
106UX68,2010-05-25,2011-05-24,Male,38,2010-05-25,1,Saloon,,Honda,Kosofe,Benue,CarSafe,0
10AR7HG,2010-03-30,2011-03-29,Male,39,2010-03-30,1,Saloon,,TOYOTA,,,CarSafe,0
10DLB7Z,2010-02-20,2011-02-19,Male,36,2010-02-20,1,JEEP,,Mercedes,,,CarSafe,0
10FJB2M,2010-10-23,2011-10-22,Male,43,2010-10-23,2,,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,1
10KNNZ0,2010-05-02,2011-05-01,Male,49,2010-05-02,1,Saloon,,Volvo,,,CarSafe,0
10SVT4O,2010-03-04,2011-03-03,Female,65,2010-03-04,1,Saloon,,TOYOTA,,,CarSafe,0
10US53F,2010-12-17,2011-12-16,Male,44,2010-12-17,1,Saloon,,TOYOTA,,,CarSafe,0
10Z394U,2010-07-03,2011-03-02,Female,36,2010-07-03,1,JEEP,Silver,ACURA,,,Car Classic,0
110V61M,2010-07-05,2011-07-02,Female,40,2010-07-05,1,JEEP,As Attached,ACURA,Kosofe,Benue,Car Classic,0
1143H6E,2010-03-22,2011-03-21,Female,35,2010-03-22,1,JEEP,Black,TOYOTA,Shomolu,Benue,Car Classic,0
118RLBY,2010-03-29,2011-03-27,Male,35,2010-03-29,1,Saloon,Silver,TOYOTA,,,Car Classic,0
11AXZ03,2010-05-21,2011-05-20,Female,33,2010-05-21,1,Saloon,,TOYOTA,,,Car Classic,0
11DOH5Z,2010-04-26,2011-04-25,Male,51,2010-04-26,1,Saloon,,Honda,,,CarSafe,0
11QQZG9,2010-06-11,2011-06-10,Male,28,2010-06-11,1,Saloon,Silver,TOYOTA,Agege,Lagos,Car Classic,1
11VGQ53,2010-07-19,2011-01-16,Male,27,2010-07-19,1,Saloon,,Honda,,,Car Classic,0
11YFLWR,2010-09-18,2011-09-17,Male,49,2010-09-18,2,,Black,Lexus,Abuja,Abuja,Car Plus,0
11Z226Z,2010-04-30,2011-02-10,Female,30,2010-04-30,1,Saloon,Gold,TOYOTA,Ikeja,Lagos,Car Plus,0
120TRM5,2010-10-01,2011-09-29,Male,44,2010-10-01,1,JEEP,,Hyundai,,,CarSafe,0
1258IEU,2010-07-25,2011-07-24,Female,40,2010-07-25,1,Saloon,,TOYOTA,,,CarSafe,0
12CMV5K,2010-12-13,2011-12-12,Female,78,2010-12-13,1,,,,,,Car Classic,0
12Q01NN,2010-05-06,2011-05-05,Male,58,2010-05-06,1,Saloon,,Honda,,,CarSafe,0
134PY77,2010-10-18,2011-10-17,Female,34,2010-10-18,1,Saloon,Black,TOYOTA,Ido,Benue,Car Classic,1
1384A54,2010-11-04,2011-11-02,Male,44,2010-11-04,1,,,,,,CarSafe,0
139VZIE,2010-01-12,2011-01-09,NO GENDER,33,2010-01-12,1,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0
13D8KE6,2010-05-16,2011-05-15,Entity,120,2010-05-16,2,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
13HMC92,2010-01-25,2011-01-24,Male,7,2010-01-25,1,Saloon,,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
13SJGZZ,2010-10-28,2011-10-26,Male,59,2010-10-28,1,,,,,,CarSafe,0
13UJQCN,2010-01-06,2011-01-05,Male,36,2010-01-06,1,Saloon,,Kia,,,CarSafe,0
13Y6P9H,2010-06-06,2011-06-04,Male,25,2010-06-06,1,Saloon,Silver,Lexus,,,Car Classic,1
13ZKZXV,2010-12-18,2011-07-21,Male,120,2010-12-18,1,,As Attached,Mercedes,Victoria Island,Lagos,Car Plus,1
148ZEIV,2010-07-02,2011-07-01,Male,37,2010-07-02,1,Saloon,,Mercedes,,,CarSafe,0
14CT2J3,2010-09-27,2011-06-13,Male,40,2010-09-27,1,Saloon,Green,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,1
14FC7Z8,2010-09-10,2011-09-09,Female,33,2010-09-10,1,,,,,,Car Classic,0
14GYPBQ,2010-03-23,2011-03-22,Female,52,2010-03-23,3,JEEP,Black,TOYOTA,,,Car Classic,0
14K6GCK,2010-04-04,2011-04-03,,61,2010-04-04,1,,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
14MI11L,2010-10-29,2011-01-28,Male,43,2010-10-29,2,,Blue,Mercedes,Lagos,Lagos,Car Classic,0
14NB3OG,2010-09-25,2011-03-25,Male,120,2010-09-25,1,,Grey,Hummer,Ibadan North,Ibadan-North,Customized Motor,0
14TM3RU,2010-10-10,2011-10-09,Female,45,2010-10-10,1,Saloon,Red,Kia,,,Car Classic,0
14X284U,2010-01-18,2011-01-17,Female,42,2010-01-18,1,Saloon,Blue,TOYOTA,Apapa,Lagos,Car Classic,0
150XAUY,2010-08-05,2011-08-04,Male,43,2010-08-05,2,JEEP,Black,Mitsubishi,Ikeja,Lagos,Car Classic,0
15715AW,2010-10-22,2011-10-21,Male,62,2010-10-22,1,JEEP,As Attached,Lexus,Central,Benue,Car Classic,0
159QGM7,2010-04-26,2011-01-01,Male,48,2010-04-26,1,JEEP,,Range Rover,Oguta,Imo,Customized Motor,0
15DJ74K,2010-04-02,2011-04-01,Male,38,2010-04-02,1,Saloon,Gold,Hyundai,Lagos Mainland,Lagos,Car Classic,0
15J19NU,2010-08-22,2011-08-21,Male,45,2010-08-22,1,,,,Lagos Island,Lagos,Car Classic,0
15JAFV0,2010-02-12,2011-02-11,Male,12,2010-02-12,2,,,Hyundai,Lekki,Lagos,Customized Motor,0
15MQYR5,2010-01-31,2011-01-30,Female,36,2010-01-31,1,Saloon,Silver,TOYOTA,,,Car Classic,1
15OH215,2010-03-21,2011-03-20,Male,36,2010-03-21,1,Saloon,Black,Honda,ENUGU EAST,ENUGU-EAST,Car Classic,0
15YOM20,2010-12-05,2011-12-04,Male,45,2010-12-05,1,,,,,,CarSafe,0
16D6BP5,2010-05-02,2011-05-01,Entity,10,2010-05-02,3,Pick Up,As Attached,TOYOTA,Abuja Municipal,Abuja-Municipal,CVTP,0
16GQC52,2010-08-14,2011-08-01,NOT STATED,56,2010-08-14,1,,,,,,Car Classic,0
16IHA5N,2010-07-12,2011-07-10,Female,46,2010-07-12,1,JEEP,,Mitsubishi,,,CarSafe,0
16S4IOQ,2010-04-24,2011-02-18,Male,20,2010-04-24,2,JEEP,Black,Ford,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
16SABII,2010-09-23,2011-09-22,,81,2010-09-23,1,JEEP,Silver,TOYOTA,Apapa,Lagos,Car Classic,0
16X0NWN,2010-12-05,2010-12-31,Female,48,2010-12-05,2,JEEP,,Range Rover,Victoria Island,Lagos,Customized Motor,0
16ZS06J,2010-11-13,2011-11-12,Male,43,2010-11-13,2,,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
16ZT9EE,2010-05-17,2011-05-16,Male,40,2010-05-17,1,Saloon,,TOYOTA,,,CarSafe,0
171V8DQ,2010-03-29,2011-03-28,Male,30,2010-03-29,1,Saloon,,Hyundai,,,CarSafe,0
178C4R5,2010-07-17,2011-07-16,Female,52,2010-07-17,1,Saloon,Grey,TOYOTA,,,Car Classic,1
17DG12Q,2010-04-24,2011-04-23,Male,60,2010-04-24,1,Saloon,,TOYOTA,,,CarSafe,0
17FI0DZ,2010-08-05,2011-08-04,Male,30,2010-08-05,1,,,,,,CarSafe,0
17L2UEL,2010-05-25,2011-05-23,Male,41,2010-05-25,1,JEEP,,TOYOTA,,,CarSafe,0
17L53L6,2010-05-08,2011-05-07,Male,32,2010-05-08,1,Truck,Blue,Mack,Victoria Island,Lagos,CVTP,0
17UJ98G,2010-05-23,2011-05-22,NOT STATED,30,2010-05-23,1,Saloon,,TOYOTA,,,CarSafe,0
17Z0VAK,2010-04-26,2011-04-25,Male,40,2010-04-26,1,JEEP,Blue,TOYOTA,,,Car Classic,0
185X122,2010-11-26,2011-11-25,Male,40,2010-11-26,1,,,,,,CarSafe,0
187AKRK,2010-10-28,2011-10-27,Joint Gender,33,2010-10-28,1,JEEP,White,TOYOTA,Victoria Island,Lagos,Car Classic,0
18GQL3N,2010-03-22,2011-03-20,Male,29,2010-03-22,1,Saloon,,TOYOTA,,,Car Classic,0
18GY66Q,2010-05-14,2011-05-13,Female,44,2010-05-14,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
18NDG66,2010-05-07,2011-05-06,Male,68,2010-05-07,2,,,Mercedes,Ikeja,Lagos,Car Classic,0
18Q3GJR,2010-12-24,2011-12-23,Male,45,2010-12-24,2,,,,Surulere,Lagos,Car Classic,1
18YZ6U0,2010-11-15,2011-11-14,Male,36,2010-11-15,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0
19355UE,2010-03-28,2011-03-27,,1,2010-03-28,1,Motorcycle,,.,Victoria Island,Lagos,Motor Cycle,0
19D9H49,2010-09-28,2011-09-27,Female,40,2010-09-28,2,JEEP,Grey,Honda,,,Car Classic,0
19HEGD4,2010-12-23,2011-12-22,Male,50,2010-12-23,1,,,,,,CarSafe,0
19NWP3O,2010-09-13,2011-09-12,Male,39,2010-09-13,1,,,,,,Car Classic,0
19PV13X,2010-12-27,2011-12-26,Female,42,2010-12-27,1,JEEP,Black,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
19QD4WG,2010-10-04,2011-01-03,Male,36,2010-10-04,1,Saloon,,Lexus,Jos North,Jos-North,Car Classic,1
1A4KKOD,2010-06-28,2011-06-27,Male,40,2010-06-28,1,Saloon,,TOYOTA,,,CarSafe,0
1AEALON,2010-04-01,2011-03-31,Male,40,2010-04-01,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0
1AGD0F5,2010-01-09,2011-01-08,Male,44,2010-01-09,1,JEEP,Black,Mitsubishi,Lekki,Lagos,Car Classic,1
1AX60CH,2010-10-10,2011-01-08,Female,35,2010-10-10,1,,,Ford,Obia/Akpor,Obia-Akpor,Car Classic,0
1AYLTNW,2010-03-13,2011-03-12,Male,60,2010-03-13,3,JEEP,Black,Grand Cherokee,,,Customized Motor,0
1B4397P,2010-12-24,2011-12-23,Male,33,2010-12-24,1,,,,,,CarSafe,0
1B5227T,2010-10-21,2011-09-16,Entity,20,2010-10-21,1,,,,Ikoyi,Lagos,CVTP,0
1B6Z6XM,2010-12-06,2011-12-05,Male,37,2010-12-06,1,Saloon,Green,TOYOTA,Ajah,Lagos,Car Classic,1
1B7DUVA,2010-08-21,2011-04-05,Male,36,2010-08-21,1,,,,,,Car Classic,0
1B8HT3N,2010-01-24,2011-01-23,,39,2010-01-24,1,Bus,Green,Ford,Victoria Island,Lagos,CVTP,0
1B9ARN8,2010-10-22,2011-10-21,Male,69,2010-10-22,1,,,,,,CarSafe,0
1BHWDTY,2010-04-09,2011-04-08,Female,40,2010-04-09,1,JEEP,White,TOYOTA,GBAGADA,Benue,Car Classic,0
1BJ5TY2,2010-11-14,2011-11-13,Male,36,2010-11-14,1,Saloon,Grey,Honda,Ketu,Lagos,Car Classic,1
1BL3JVR,2010-05-22,2011-05-21,Female,34,2010-05-22,1,JEEP,,Porsche,Lagos,Lagos,Customized Motor,0
1BSUBQE,2010-01-11,2011-01-10,Male,43,2010-01-11,3,Saloon,Green,Ford,Ondo West,Ondo-West,Car Classic,0
1BTE1WF,2010-04-12,2011-04-11,Male,40,2010-04-12,2,JEEP,Black,Honda,Lagos Island,Lagos,Car Classic,0
1BTPW2R,2010-10-01,2011-09-30,Joint Gender,56,2010-10-01,2,Saloon,,TOYOTA,,,CarSafe,0
1BVJW3K,2010-09-27,2011-09-26,Male,60,2010-09-27,3,,,,Obia/Akpor,Obia-Akpor,CVTP,0
1C6719S,2010-04-29,2011-04-28,Male,54,2010-04-29,2,Mini Bus,Blue,TOYOTA,Victoria Island,Lagos,Customized Motor,1
1C8Z1BK,2010-12-22,2011-06-21,Male,38,2010-12-22,1,,,Honda,Egbeda,Benue,Car Classic,0
1C93XVW,2010-06-17,2011-06-16,Male,40,2010-06-17,1,Saloon,,TOYOTA,Lagos,Lagos,Customized Motor,0
1CDI8QM,2010-01-21,2011-01-20,Male,65,2010-01-21,4,Saloon,,Peugeot,Kaduna North,Kaduna-North,Car Classic,0
1CFQA1M,2010-01-31,2011-01-30,Male,49,2010-01-31,1,Saloon,,TOYOTA,,,CarSafe,0
1CGUTEX,2010-12-12,2011-06-10,Male,42,2010-12-12,1,,,,,,CarFlex,0
1CMZQIT,2010-02-26,2011-02-25,Male,44,2010-02-26,1,Saloon,Wine,TOYOTA,Festac,Benue,Car Classic,1
1COUM0B,2010-01-08,2011-01-07,Male,45,2010-01-08,1,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Classic,0
1CWOBX4,2010-07-04,2011-07-03,Male,48,2010-07-04,1,Saloon,Black,Peugeot,Agege,Lagos,Car Plus,1
1CZXZ0W,2010-03-27,2011-03-26,Male,50,2010-03-27,1,Saloon,,Kia,,,CarSafe,0
1D2DQUK,2010-10-21,2011-10-20,Male,31,2010-10-21,1,,,,,,Car Classic,0
1D5LCZF,2010-09-16,2011-09-15,Male,52,2010-09-16,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
1DBMV3X,2010-07-24,2011-07-23,Male,41,2010-07-24,1,Saloon,,TOYOTA,,,CarSafe,0
1DHMAC1,2010-06-11,2011-06-10,Male,28,2010-06-11,1,Saloon,Silver,TOYOTA,Agege,Lagos,Car Classic,0
1DL6D99,2010-04-12,2011-04-11,Female,31,2010-04-12,1,Saloon,Silver,Lexus,,,Car Classic,0
1DLRDKE,2010-10-10,2011-04-08,Male,23,2010-10-10,1,,,,,,Car Classic,0
1DNYS5G,2010-05-07,2011-03-09,Male,35,2010-05-07,1,JEEP,,TOYOTA,Kosofe,Benue,Car Classic,0
1DODO0F,2010-06-20,2011-06-19,Male,41,2010-06-20,1,JEEP,Grey,Honda,,,Car Classic,0
1DSIC2W,2010-10-12,2011-01-12,Male,29,2010-10-12,1,JEEP,,TOYOTA,,,CarFlex,1
1E1QV0K,2010-03-29,2011-03-28,Male,20,2010-03-29,1,Saloon,,Volkswagen,,,CarSafe,0
1E3VJXP,2010-10-02,2011-10-01,Male,50,2010-10-02,1,,,,,,CarSafe,0
1E722VL,2010-08-07,2011-08-06,Male,46,2010-08-07,1,,Black,TOYOTA,Lagos Island,Lagos,Car Classic,1
1EBL0SK,2010-12-13,2011-12-11,Male,49,2010-12-13,1,,,,,,CarSafe,0
1EFPZ7L,2010-11-14,2011-11-13,Male,21,2010-11-14,1,,,,,,CarSafe,0
1EL08Q3,2010-04-26,2011-01-01,Male,48,2010-04-26,1,JEEP,,Land Rover,Oguta,Imo,Customized Motor,0
1EOHPSF,2010-06-17,2011-06-16,Male,39,2010-06-17,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,1
1EPDMGM,2010-09-18,2011-09-17,Male,48,2010-09-18,2,Saloon,Silver,TOYOTA,Alimosho,Lagos,Car Classic,1
1EUXGFX,2010-08-16,2011-08-15,Female,34,2010-08-16,4,,,,Lagos,Lagos,CarSafe,0
1F3Y9PC,2010-02-12,2011-02-11,Male,35,2010-02-12,1,Saloon,,TOYOTA,,,CarSafe,0
1F5DBGC,2010-02-14,2011-02-13,Female,76,2010-02-14,1,Saloon,,Lexus,,,Car Classic,1
1FA0PNH,2010-01-28,2011-01-27,Male,36,2010-01-28,2,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
1FDWX3U,2010-06-24,2011-03-25,Male,29,2010-06-24,1,Saloon,,Honda,Warri,Delta,Car Classic,0
1FFKVE5,2010-02-11,2011-02-10,Male,40,2010-02-11,1,Saloon,,TOYOTA,,,CarSafe,0
1FGUCKI,2010-01-17,2011-01-16,Female,41,2010-01-17,1,Saloon,,Honda,,,CarSafe,0
1FIQZ5S,2010-05-21,2011-05-20,Male,41,2010-05-21,1,JEEP,Silver,Lexus,,,Car Classic,0
1FQ0WH8,2010-10-05,2011-10-04,Female,34,2010-10-05,1,Mini Van,Gold,TOYOTA,,,Car Classic,0
1FV8JL4,2010-08-22,2011-07-03,Male,50,2010-08-22,1,,,,,,Car Classic,0
1G3DEYA,2010-02-26,2011-02-25,Male,44,2010-02-26,1,Saloon,Green,TOYOTA,,,Car Classic,1
1G7G96S,2010-07-04,2011-07-03,Male,34,2010-07-04,2,Saloon,As Attached,TOYOTA,Ikorodu,Lagos,Car Classic,1
1GBQ2GH,2010-11-21,2011-11-20,Male,31,2010-11-21,1,,,,,,Car Classic,0
1GGORZ5,2010-11-29,2011-05-29,,42,2010-11-29,1,,,,Victoria Island,Lagos,Car Classic,0
1GIZPB6,2010-10-24,2011-10-23,Male,53,2010-10-24,3,,,,Aniocha South,Aniocha-South,CarSafe,0
1GKM6N8,2010-01-01,2010-12-31,,120,2010-01-01,4,,,Lexus,Victoria Island,Lagos,Muuve,0
1GNW6SG,2010-05-14,2011-05-13,Female,40,2010-05-14,2,Saloon,,Honda,Shomolu,Benue,CarSafe,0
1GU3HUF,2010-12-05,2011-12-04,Male,34,2010-12-05,1,,,,Owerri,Imo,Car Classic,0
